,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
746,80,6,808,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2475.1379863982565,808.6677578269841,0.0,808,808,808,808.6677578269841,0.0,808,808,0,0.0,0.0,0,0,0,0,0,0,40,0,2475.1379863982565,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
747,80,6,22314,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,89.62982881,22314.0,0.0,22314,22314,22314,22314.0,0.0,22314,22314,0,0.0,0.0,0,0,0,0,0,0,40,0,89.62982881,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
748,53,17,296,1,1,30,46,30,30,30.635969202077938,0.0,46,46,46.63596920207794,0.0,260869.5652,6756.601783648213,296.20909721593085,0.0,296,296,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3378.3008913847784,3378.3008913847784,30,46,35.96930253207794,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,53.9539538031169,30.635969202077938,46.63596920207794,0,0,0,0,0,0,1,30,1,46,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
749,20000,6,264,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,454214.8210663693,11355.370526659248,132.09637965915343,170.38713459032948,252,11,264,264.19275931830686,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,40,24,7570.247017772821,3785.1235088864105,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
750,20000,6,797,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,648682.559598494,5018.82057716437,265.666666666667,140.9442817577679,426,166,797,265.666666666667,140.9442817577679,426,166,0,0.0,0.0,0,0,0,0,0,0,136,0,5018.82057716437,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
751,20000,6,36588769,28,25,243,927,27,0,8.673083516584981,10.21207866710143,292,0,36.015807638818146,76.52797725783086,33.714381207427955,1.530555782331913,679499.1749778367,1513414.722747757,5026479,10,36588594,1330341.6749378245,2093453.045565592,5026479,12,36588729,1446081.1807774613,1965527.1346552493,5042949,184,0,0,0,0,905,848,0.7914362963405354,0.7391194859913787,0,292,21.45333222438376,54.39891029325243,2967.4774595426447,2,2,0,32,52,0,0,0,0,21.85876400009448,8.673083516584981,36.015807638818146,0,0,0,480,10,447,2,25,2,99,29200,227,12,32,5714646.129671859,3813827.840613392,9491595,3259520,5020288.34026482,7231.764222048965,5026479,5015150,DNP3_Stealthy
752,20000,6,25143099,23,23,198,885,27,0,8.60869565217391,10.4435240065741,292,0,37.83210936334848,80.18593324262177,43.07349999117088,1.845538042454619,553833.7742983416,1326930.3063331398,5021720,8,25142931,1142860.509181033,1969793.384991126,5021720,8,25143056,1122813.5994629215,1739319.8658905467,5037551,248,0,0,0,0,744,768,0.914765004429298,0.9307730380253224,0,292,22.84908056415013,58.14015440618974,3380.3447271700647,2,2,0,27,45,0,0,0,1,23.34159378016777,8.60869565217391,37.83210936334848,0,0,0,480,10,454,3,28,3,126,29200,227,10,32,3675167.996410616,2202309.9686347954,5232436,2117899,5020192.5831292,2160.864345651957,5021720,5018664,DNP3_Stealthy
753,80,6,3159,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,633.1117442,3159.0,0.0,3159,3159,3159,3159.0,0.0,3159,3159,0,0.0,0.0,0,0,0,0,0,0,40,0,633.1117442,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
754,80,6,56460618,153,104,54995,72493,646,0,359.4444444444,271.4171844443,1069,0,697.0480769231,368.2928096728612,2257.998766759481,4.551845531003733,220549.2901764417,413965.2092336194,1095997,3,56459078,371441.3074362219,482756.5288087252,1095997,328,56460614,548161.3086252073,555116.346238223,1154698,26,0,0,0,0,3072,2092,2.709853565174423,1.8419919658541477,0,1069,494.1395348837,355.4478643836531,126343.184294904,0,0,1,1,0,0,0,1,0,496.0622568093,359.4444444444,697.0480769231,0,0,0,0,0,0,153,54995,104,72493,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
755,2638,6,8431232,5,0,17,0,17,0,3.522645911294777,7.876875718316818,0,0,0.0,0.0,2.0737039240098145,0.5930620841349762,2107808.22188149,2517853.082754851,5005106,21,8431232,2107808.22188149,2517853.082754851,5005106,21,0,0.0,0.0,0,0,0,0,0,0,168,0,0.5930620841349762,0.0,0,17,2.9355382594123114,7.190570855978045,111.55551198301328,1,1,0,1,4,0,0,0,0,3.522645911294777,3.522645911294777,0.0,0,0,0,0,0,0,2,8,0,0,64240,0,1,32,236.99910844114584,0.0,236,236,5005106.2780328505,0.0,5005106,5005106,Scanning
756,443,6,115829278,20,17,1075,3359,602,0,53.77184713145183,147.03461738415606,1241,0,197.6121713005985,415.9801813456597,38.28789554586031,0.3194356412067328,3217479.968924245,4626749.709627418,10118133,1,116000000,6096277.836330706,4906637.268903046,10200000,14,112000000,6973613.022314458,4807100.311952383,10200000,1,0,0,0,0,414,484,0.1726679143647926,0.1467677268419401,0,1452,116.70641724257148,326.2386147088729,107834.21764938982,0,0,1,1,0,0,0,1,0,119.86064472829,53.77184713145183,197.6121713005985,0,0,0,0,0,0,20,1075,17,3359,8192,605,15,20,123626.4973556915,131957.25487697436,521486,82941,10018133.528527362,52557.480257793984,10118133,9901960,RT
757,20000,6,57885681,36,22,309,902,27,0,8.58333333333333,9.99249718538865,292,0,41.0,81.8802842714957,20.920544910831676,1.0019749007665075,1015538.2726192648,2002050.717840189,5017242,14,57885506,1653871.620212252,2348401.046296627,5017242,296,57885639,2756459.0238332814,2491052.787183323,5017725,218,0,0,0,0,1160,712,0.6219154556481752,0.3800594451183295,0,292,20.5254237288136,52.3688364597204,2742.49503214494,2,2,0,34,57,0,0,0,0,20.8793103448276,8.58333333333333,41.0,0,0,0,826,12,9586,3,25,1,75,29200,227,16,32,510872.2008300932,1614058.4845063896,5104563,454,5015875.995582868,1162.5956373986437,5017242,5013642,Benign
758,53,17,285,1,1,41,169,41,41,41.19906741759033,0.0,169,169,169.19906741759033,0.0,736230.9790315885,7038.6263542693305,285.7974353983734,0.0,285,285,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3519.313177359636,3519.313177359636,41,169,83.86573408759033,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,125.79860112638548,41.19906741759033,169.19906741759033,0,0,0,0,0,0,1,41,1,169,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
759,443,6,5309102,9,8,353,5006,196,0,39.2222222222,71.9440368929,1460,0,625.75,716.6909575064,1009.3985762564,3.2020481053,331818.875,1299661.40745841,5205214,1,5309102,663637.75,1835235.49219928,5205214,25,31126,4446.5714285714,7447.5512274649,18332,1,0,0,0,0,192,168,1.6952019381,1.5068461672,0,1460,297.7222222222,552.4163823396,305163.859477124,0,0,0,1,0,0,0,0,0,315.2352941176,39.2222222222,625.75,0,0,0,0,0,0,9,353,8,5006,8192,32762,3,20,103863.0,0.0,103863,103863,5205214.0,0.0,5205214,5205214,Benign
760,2638,6,15789190,5,0,97,0,97,0,19.42462750334012,43.43478753508056,0,0,0.0,0.0,6.155173315923404,0.316674364757412,3947297.6445952742,5132840.655599445,10785646,29,15789190,3947297.6445952742,5132840.655599445,10785646,29,0,0.0,0.0,0,0,0,0,0,0,168,0,0.316674364757412,0.0,0,97,16.18718958611674,39.65035485567967,1671.1375233648018,1,1,0,1,4,0,0,0,0,19.42462750334012,19.42462750334012,0.0,0,0,0,0,0,0,2,48,0,0,64240,0,1,32,307.9763512932652,0.0,307,307,7894441.301014903,4088781.916991417,10785646,5003235,Scanning
761,20000,6,291,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,412317.73795685486,10307.943448921347,145.5354373548506,147.85465415166095,250,40,291,291.0708747097012,0.0,291,291,0,0.0,0.0,0,0,0,0,0,0,40,24,6871.9622992809145,3435.9811496404614,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
762,135,6,21025270,2,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3329327039607912,3504211.6747889696,4769894.040896088,12000000,298,2671738,2671738.700735738,0.0,2671738,2671738,21000000,5256240.644941537,5063800.836590005,12000000,337557,0,0,0,0,80,165,0.0951236297867463,0.2378090738911732,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,2,0,5,0,3,0,0,40,3009680.783834593,0.0,3009680,3009680,9007794.632449612,4231456.528384837,12000000,6015703,RT
763,80,6,779,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,833119.383825417,8985.8793324775,129.8333333333,88.5514916118,238,0,422,211.0,115.9655121146,293,129,541,180.3333333333,175.2436399226,350,0,0,0,0,0,72,92,3851.0911424904,5134.7881899872,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
764,443,6,478,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,161087.866108787,6276.1506276151,239.0,311.26514524877325,459,18,478,239.0,311.26514524877325,459,18,0,0.0,0.0,0,0,1,0,0,0,60,0,6276.1506276151,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
765,20000,6,6766947,16,12,129,732,27,0,8.0625,11.1562762604733,292,0,61.0,108.808422133917,127.23638738619704,4.1377686954860815,250627.66735505895,996985.671133839,4978808,26,6766781,451118.7922211069,1322522.2341156362,4978808,294,6766902,615172.9587059382,1541265.8676603332,5016609,266,0,0,0,0,520,392,2.3644392545634747,1.7733294409226046,0,292,29.6896551724138,73.734128291293,5436.72167487685,2,2,0,14,27,0,0,0,0,30.75,8.0625,61.0,0,0,0,826,12,9013,8,64,6,366,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
766,20000,6,926,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,558315.334773218,4319.65442764579,308.666666666667,184.9379907596527,509,145,926,308.666666666667,184.9379907596527,509,145,0,0.0,0.0,0,0,0,0,0,0,136,0,4319.65442764579,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
767,443,6,20830522,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,209.8363162,0.672090695,1602347.846,5682849.71,20500000,1,219863,43972.6,50845.68701,125148,349,20700000,2957913.286,7742254.296,20500000,1,0,0,0,0,132,172,0.288038869,0.384051825,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,314864.0,0.0,314864,314864,20500000.0,0.0,20500000,20500000,RT
768,53,17,18952,2,2,76,140,38,38,38.0,0.0,70,70,70.0,0.0,11397.21401,211.0595188,6317.333333,10395.03042,18316,34,18316,18316.0,0.0,18316,18316,34,34.0,0.0,34,34,0,0,0,0,16,16,105.5297594,105.5297594,38,70,50.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,63.5,38.0,70.0,0,0,0,0,0,0,2,76,2,140,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
769,20000,6,183,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,87199.008157718,183.79390945591416,0.0,183,183,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,43599.504073396034,43599.504073396034,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,DNP3_Stealthy
770,500,17,89480107,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52700476725319,0.0670540095503258,17896021.55530311,15345161.930803267,41990384,4000247,89480107,17896021.55530311,15345161.930803267,41990384,4000247,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670540095503258,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000247.0400874256,0.0,4000247,4000247,21369965.18410703,15281037.181230905,41990384,7200394,RA
771,20000,6,273,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,438523.0392816869,10963.07598204219,136.83300053483572,163.34194884298165,252,21,273,273.66600106967144,0.0,273,273,0,0.0,0.0,0,0,0,0,0,0,40,24,7308.717321361451,3654.358660680724,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
772,20000,6,263,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,456273.764258555,11406.8441064639,131.5,170.42107353462077,252,10,263,263.0,0.0,263,263,0,0.0,0.0,0,0,0,0,0,0,40,24,7604.56273764259,3802.28136882129,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
773,80,6,56715541,153,104,54995,72475,646,0,359.4444444444,271.4171844443,1068,0,696.875684723456,368.11702230189337,2247.533384343923,4.53138586993088,221545.08449904725,416046.62693356565,1158740,4,56713662,373116.1980290288,485246.8750407152,1158740,301,56715536,550636.2782086714,557693.7437576944,1220503,35,0,0,0,0,3072,2092,2.6976733000101523,1.8337125699207288,0,1068,494.07004345445455,355.3350525600006,126262.99958575926,0,0,1,1,0,0,0,1,0,495.9924949853363,359.4444444444,696.875684723456,0,0,0,0,0,0,153,54995,104,72475,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
774,20000,6,260,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,460721.9893031035,11518.049732577549,130.23085752454762,172.2075727673267,252,8,260,260.46171504909523,0.0,260,260,0,0.0,0.0,0,0,0,0,0,0,40,24,7678.6998217183855,3839.349910859193,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
775,0,0,58081175,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0688691301,19360391.6666667,26314462.2982908,49501238,958608,58081175,19360391.6666667,26314462.2982908,49501238,958608,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0688691301,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0.0,0.0,0,0,28561283.5,29613567.6493755,49501238,7621329,Benign
776,20000,6,261,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,459770.114942529,11494.2528735632,130.5,170.69218341798947,251,9,261,261.0,0.0,261,261,0,0.0,0.0,0,0,0,0,0,0,40,24,7662.83524904215,3831.41762452107,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
777,20000,6,25471458,23,23,198,885,27,0,8.60869565217391,10.4435240065741,292,0,38.4782608695652,80.7441917782874,42.55112338361164,1.8073422674479531,566032.4115239321,1352541.4532958486,5022529,8,25471291,1157785.9568141978,1994005.9723486372,5022529,8,25471417,1157791.7007977113,1776737.53842277,5038104,272,0,0,0,0,744,756,0.9036711337239768,0.9036711337239768,0,292,23.0425531914894,58.3531070842246,3405.08510638298,2,2,0,27,45,0,0,0,1,23.5434782608696,8.60869565217391,38.4782608695652,0,0,0,480,10,453,3,28,3,126,29200,227,10,32,3117641.121052996,2988554.3893755423,5230868,1004414,5020456.295463817,2932.312307084761,5022529,5018382,DNP3_Stealthy
778,20000,6,268,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,446410.13175780256,11160.253293945048,134.40583658881877,171.77632248581403,255,12,268,268.81167317763754,0.0,268,268,0,0.0,0.0,0,0,0,0,0,0,40,24,7440.168862630045,3720.0844313150224,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
779,2638,6,15735758,5,0,18,0,18,0,3.7041452989723207,8.282720687038392,0,0,0.0,0.0,1.176555769986961,0.3177493302337256,3933939.526706751,5108491.597436733,10730497,35,15735758,3933939.526706751,5108491.597436733,10730497,35,0,0.0,0.0,0,0,0,0,0,0,168,0,0.3177493302337256,0.0,0,18,3.086787749143604,7.561054929676026,58.63126780079018,1,1,0,1,4,0,0,0,0,3.7041452989723207,3.7041452989723207,0.0,0,0,0,0,0,0,2,9,0,0,64240,0,1,32,282.37261396890705,0.0,282,282,7867737.867106517,4048554.0933827,10730497,5004977,Scanning
780,500,17,89480169,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.526981546451864,0.0670539630911314,17896033.950142827,15345191.669832172,41990393,4000378,89480169,17896033.950142827,15345191.669832172,41990393,4000378,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670539630911314,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000378.250483769,0.0,4000378,4000378,21369947.875057597,15281122.017917642,41990393,7200324,RA
781,443,6,10261238,7,10,319,5893,193,0,45.57142857,80.19529733,1460,0,589.3,704.5562906,605.3850422,1.656720174,641327.375,2482268.028,9948103,1,313134,52189.0,71034.12616,192654,273,10200000,1138317.556,3323759.769,9999829,1,0,0,0,0,152,204,0.682178895,0.974541279,0,1460,345.1111111,586.597155,344096.2222,0,0,1,1,0,0,0,1,1,365.4117647,45.57142857,589.3,0,0,0,0,0,0,7,319,10,5893,8192,33580,2,20,313134.0,0.0,313134,313134,9948103.0,0.0,9948103,9948103,RT
782,20000,6,22795757,22,15,183,783,27,0,8.31818181818182,10.5937374295983,292,0,52.2,98.153815150362,42.37631941067765,1.623109542645004,633215.4967785693,1628290.5614669446,5017346,21,22795586,1085504.1317241678,2030843.838620953,5017346,290,22795713,1628265.2508158225,2329044.6269387635,5017984,253,0,0,0,0,712,488,0.9650921604916232,0.6580173821533798,0,292,25.4210526315789,64.7392406082871,4191.16927453769,2,2,0,20,36,0,0,0,0,26.1081081081081,8.31818181818182,52.2,0,0,0,826,12,9444,4,36,3,156,29200,227,9,32,1701491.0437254729,2945973.044358879,5103207,627,5016125.301809418,1088.4565575584245,5017346,5015258,Benign
783,80,6,11234,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,178.0309773901,11234.0,0.0,11234,11234,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,89.015488695,89.015488695,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,290,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
784,20000,6,261,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,459589.70865638414,11489.74271640958,130.55140226107983,169.0712144783407,250,11,261,261.10280452215966,0.0,261,261,0,0.0,0.0,0,0,0,0,0,0,40,24,7659.828477606401,3829.914238803197,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
785,20000,6,33522262,26,24,232,917,27,0,8.664127024148017,10.244809855049166,292,0,36.83841146276338,77.68326717340163,34.35828068801417,1.5448657783882982,660672.7136381557,1494643.7317506974,5017839,9,33522096,1298134.2276321717,2085025.004862337,5017839,9,33522222,1401746.0963570469,1952630.3686318933,5034017,182,0,0,0,0,865,816,0.8006844835644606,0.7441812948238402,0,292,21.812362074527165,55.2245654665772,3049.963900200456,2,2,0,30,50,0,0,0,0,22.234337825079518,8.664127024148017,36.83841146276338,0,0,0,480,10,458,3,26,2,102,29200,227,11,32,6044625.278419456,5928875.385039547,12068173,513676,5015688.925378341,2664.6783562717883,5017839,5013152,DNP3_Stealthy
786,443,6,117659479,19,19,2207,4445,1241,0,116.1578947,287.6582199,1410,0,233.9473684,427.0423442,56.53603141,0.322965904,3179985.919,13400000.0,58600000,9,118000000,6536637.722,18800000.0,58600000,27,118000000,6535285.0,18800000.0,58600000,16,0,0,0,0,428,392,0.161482952,0.161482952,0,1410,170.5641026,360.3246924,129833.8839,0,0,1,1,0,0,0,1,1,175.0526316,116.1578947,233.9473684,0,0,0,0,0,0,19,2207,19,4445,8192,133,8,20,502915.5,573156.0081,908198,97633,58300000.0,400501.7453,58600000,58000000,RT
787,20000,6,29821863,24,16,201,800,27,0,8.375,10.4665616629091,292,0,50.0,95.2330474852786,33.56597960280968,1.3412978862261622,764663.174215825,1808155.977298213,5017091,26,29821690,1296595.2345980364,2219493.617640046,5017091,292,29821818,1988121.2175244952,2509397.4900006573,5017705,259,0,0,0,0,776,520,0.8047787317356964,0.5365191544904644,0,292,24.4146341463415,62.4107264858198,3895.0987804878,2,2,0,22,39,0,0,0,0,25.025,8.375,50.0,0,0,0,826,12,9331,4,33,2,133,29200,227,10,32,1276337.2891214686,2551479.022005788,5103555,462,5015308.611733337,1356.0983307095007,5017091,5014048,Benign
788,445,6,450933,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,1758.5761077588,24.3938678252,45093.3,57443.6078603278,112797,74,450859,90171.8,48640.4915445969,112886,3179,450854,112713.5,703.7435612494,113524,111835,0,0,0,0,132,112,13.3057460864,11.0881217387,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
789,20000,6,259,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7720.517370364695,259.43601300832995,0.0,259,259,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3860.258685182348,3860.258685182348,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,DNP3_Stealthy
790,500,17,89480269,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52694408944893,0.0670538882102316,17896053.94393823,15345266.875794036,41990763,4000537,89480269,17896053.94393823,15345266.875794036,41990763,4000537,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670538882102316,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000537.095444041,0.0,4000537,4000537,21369933.15606177,15281275.321438998,41990763,7200376,RA
791,20000,6,469,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,1102345.41577825,8528.78464818763,156.333333333333,21.077046133185377,180,141,469,156.333333333333,21.077046133185377,180,141,0,0.0,0.0,0,0,0,0,0,0,136,0,8528.78464818763,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
792,20000,6,260,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,460520.1749545561,11513.004373863869,130.28792053159935,170.92717084679165,251,9,260,260.5758410631987,0.0,260,260,0,0.0,0.0,0,0,0,0,0,0,40,24,7675.336249242598,3837.668124621298,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
793,80,6,5005765,5,3,646,364,646,0,129.2,288.899982693,364,0,121.3333333333,210.155497985,201.76735433704147,1.5981572620818971,715109.3136948614,1862146.7952319772,4937713,18,5005765,1251441.2989660066,2457714.5951439617,4937713,380,3261,1630.5593059405626,843.5477276584843,2227,1034,0,0,0,0,112,72,0.998848288803846,0.5993089732780513,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
